IMG/center_2016_12_01_13_39_29_645.jpg, IMG/left_2016_12_01_13_39_29_645.jpg, IMG/right_2016_12_01_13_39_29_645.jpg,0, 0.1785497,0, 23.73103
IMG/center_2016_12_01_13_39_29_747.jpg, IMG/left_2016_12_01_13_39_29_747.jpg, IMG/right_2016_12_01_13_39_29_747.jpg,0, 0.4763786,0, 23.85393
IMG/center_2016_12_01_13_39_29_849.jpg, IMG/left_2016_12_01_13_39_29_849.jpg, IMG/right_2016_12_01_13_39_29_849.jpg,0, 0.5244156,0, 24.31309
IMG/center_2016_12_01_13_39_29_951.jpg, IMG/left_2016_12_01_13_39_29_951.jpg, IMG/right_2016_12_01_13_39_29_951.jpg,0, 0.5436304,0, 24.71693
IMG/center_2016_12_01_13_39_30_051.jpg, IMG/left_2016_12_01_13_39_30_051.jpg, IMG/right_2016_12_01_13_39_30_051.jpg,0, 0.5532377,0, 25.12696
IMG/center_2016_12_01_13_39_30_153.jpg, IMG/left_2016_12_01_13_39_30_153.jpg, IMG/right_2016_12_01_13_39_30_153.jpg,0, 0.6204894,0, 25.58647
IMG/center_2016_12_01_13_39_30_255.jpg, IMG/left_2016_12_01_13_39_30_255.jpg, IMG/right_2016_12_01_13_39_30_255.jpg,0, 0.6397042,0, 26.08881
IMG/center_2016_12_01_13_39_30_356.jpg, IMG/left_2016_12_01_13_39_30_356.jpg, IMG/right_2016_12_01_13_39_30_356.jpg,0, 0.6493116,0, 26.60537
IMG/center_2016_12_01_13_39_30_457.jpg, IMG/left_2016_12_01_13_39_30_457.jpg, IMG/right_2016_12_01_13_39_30_457.jpg,0, 0.658919,0, 27.13334
IMG/center_2016_12_01_13_39_30_559.jpg, IMG/left_2016_12_01_13_39_30_559.jpg, IMG/right_2016_12_01_13_39_30_559.jpg,0, 0.6685264,0, 27.66363
IMG/center_2016_12_01_13_39_30_661.jpg, IMG/left_2016_12_01_13_39_30_661.jpg, IMG/right_2016_12_01_13_39_30_661.jpg,0, 0.6781337,0, 28.19504
IMG/center_2016_12_01_13_39_30_763.jpg, IMG/left_2016_12_01_13_39_30_763.jpg, IMG/right_2016_12_01_13_39_30_763.jpg,0, 0.7069559,0, 28.73659
IMG/center_2016_12_01_13_39_30_863.jpg, IMG/left_2016_12_01_13_39_30_863.jpg, IMG/right_2016_12_01_13_39_30_863.jpg, 0.1765823, 0.7934223,0, 29.36285
IMG/center_2016_12_01_13_39_30_965.jpg, IMG/left_2016_12_01_13_39_30_965.jpg, IMG/right_2016_12_01_13_39_30_965.jpg, 0.3201102, 0.7934223,0, 29.92628
IMG/center_2016_12_01_13_39_31_067.jpg, IMG/left_2016_12_01_13_39_31_067.jpg, IMG/right_2016_12_01_13_39_31_067.jpg, 0.2339935, 0.8030298,0, 30.13651
IMG/center_2016_12_01_13_39_31_169.jpg, IMG/left_2016_12_01_13_39_31_169.jpg, IMG/right_2016_12_01_13_39_31_169.jpg, 0.01391724, 0.8126372,0, 30.14131
IMG/center_2016_12_01_13_39_31_270.jpg, IMG/left_2016_12_01_13_39_31_270.jpg, IMG/right_2016_12_01_13_39_31_270.jpg,0, 0.8126372,0, 30.14248
IMG/center_2016_12_01_13_39_31_371.jpg, IMG/left_2016_12_01_13_39_31_371.jpg, IMG/right_2016_12_01_13_39_31_371.jpg, -0.1547008, 0.8126372,0, 30.13452
IMG/center_2016_12_01_13_39_31_473.jpg, IMG/left_2016_12_01_13_39_31_473.jpg, IMG/right_2016_12_01_13_39_31_473.jpg, -0.2971161, 0.8126372,0, 30.12532
IMG/center_2016_12_01_13_39_31_575.jpg, IMG/left_2016_12_01_13_39_31_575.jpg, IMG/right_2016_12_01_13_39_31_575.jpg, -0.4395315, 0.8126372,0, 30.11822
IMG/center_2016_12_01_13_39_31_677.jpg, IMG/left_2016_12_01_13_39_31_677.jpg, IMG/right_2016_12_01_13_39_31_677.jpg, -0.4490258, 0.8126372,0, 30.12875
IMG/center_2016_12_01_13_39_31_778.jpg, IMG/left_2016_12_01_13_39_31_778.jpg, IMG/right_2016_12_01_13_39_31_778.jpg, -0.002791043, 0.8702815,0, 30.15154
IMG/center_2016_12_01_13_39_31_879.jpg, IMG/left_2016_12_01_13_39_31_879.jpg, IMG/right_2016_12_01_13_39_31_879.jpg, 0.2914047, 0.6877411,0, 30.08144
IMG/center_2016_12_01_13_39_31_979.jpg, IMG/left_2016_12_01_13_39_31_979.jpg, IMG/right_2016_12_01_13_39_31_979.jpg, 0.3583844, 0.5916673,0, 30.06068
IMG/center_2016_12_01_13_39_32_080.jpg, IMG/left_2016_12_01_13_39_32_080.jpg, IMG/right_2016_12_01_13_39_32_080.jpg, 0.3679529, 0.5820599,0, 30.07054
IMG/center_2016_12_01_13_39_32_182.jpg, IMG/left_2016_12_01_13_39_32_182.jpg, IMG/right_2016_12_01_13_39_32_182.jpg, 0.3679529, 0.5820599,0, 30.07658
IMG/center_2016_12_01_13_39_32_284.jpg, IMG/left_2016_12_01_13_39_32_284.jpg, IMG/right_2016_12_01_13_39_32_284.jpg, 0.07132844, 0.5628451,0, 30.08487
IMG/center_2016_12_01_13_39_32_387.jpg, IMG/left_2016_12_01_13_39_32_387.jpg, IMG/right_2016_12_01_13_39_32_387.jpg, -0.05026283, 0.5436304,0, 30.07062
IMG/center_2016_12_01_13_39_32_488.jpg, IMG/left_2016_12_01_13_39_32_488.jpg, IMG/right_2016_12_01_13_39_32_488.jpg, -0.2686331, 0.5340229,0, 30.05395
IMG/center_2016_12_01_13_39_32_588.jpg, IMG/left_2016_12_01_13_39_32_588.jpg, IMG/right_2016_12_01_13_39_32_588.jpg,0, 0.5340229,0, 30.06968
IMG/center_2016_12_01_13_39_32_689.jpg, IMG/left_2016_12_01_13_39_32_689.jpg, IMG/right_2016_12_01_13_39_32_689.jpg, 0.004348711, 0.4955934,0, 30.06555
IMG/center_2016_12_01_13_39_32_789.jpg, IMG/left_2016_12_01_13_39_32_789.jpg, IMG/right_2016_12_01_13_39_32_789.jpg,0, 0.4955934,0, 30.0625
IMG/center_2016_12_01_13_39_32_892.jpg, IMG/left_2016_12_01_13_39_32_892.jpg, IMG/right_2016_12_01_13_39_32_892.jpg, 0.1191711, 0.4091269,0, 30.03957
IMG/center_2016_12_01_13_39_32_992.jpg, IMG/left_2016_12_01_13_39_32_992.jpg, IMG/right_2016_12_01_13_39_32_992.jpg, 0.1478767, 0.3995196,0, 30.03447
IMG/center_2016_12_01_13_39_33_094.jpg, IMG/left_2016_12_01_13_39_33_094.jpg, IMG/right_2016_12_01_13_39_33_094.jpg, 0.1478767, 0.3995196,0, 30.03638
IMG/center_2016_12_01_13_39_33_194.jpg, IMG/left_2016_12_01_13_39_33_194.jpg, IMG/right_2016_12_01_13_39_33_194.jpg, 0.3201102, 0.3322679,0, 30.00118
IMG/center_2016_12_01_13_39_33_296.jpg, IMG/left_2016_12_01_13_39_33_296.jpg, IMG/right_2016_12_01_13_39_33_296.jpg,0, 0.3226605,0, 30.0166
IMG/center_2016_12_01_13_39_33_398.jpg, IMG/left_2016_12_01_13_39_33_398.jpg, IMG/right_2016_12_01_13_39_33_398.jpg, -0.002791043, 0.3226605,0, 30.01801
IMG/center_2016_12_01_13_39_33_499.jpg, IMG/left_2016_12_01_13_39_33_499.jpg, IMG/right_2016_12_01_13_39_33_499.jpg, -0.1167233, 0.3418753,0, 30.01673
IMG/center_2016_12_01_13_39_33_600.jpg, IMG/left_2016_12_01_13_39_33_600.jpg, IMG/right_2016_12_01_13_39_33_600.jpg, -0.1167233, 0.3514826,0, 30.02369
IMG/center_2016_12_01_13_39_33_703.jpg, IMG/left_2016_12_01_13_39_33_703.jpg, IMG/right_2016_12_01_13_39_33_703.jpg,0, 0.36109,0, 30.02769
IMG/center_2016_12_01_13_39_33_804.jpg, IMG/left_2016_12_01_13_39_33_804.jpg, IMG/right_2016_12_01_13_39_33_804.jpg,0, 0.36109,0, 30.02842
IMG/center_2016_12_01_13_39_33_905.jpg, IMG/left_2016_12_01_13_39_33_905.jpg, IMG/right_2016_12_01_13_39_33_905.jpg,0, 0.3803048,0, 30.03181
IMG/center_2016_12_01_13_39_34_006.jpg, IMG/left_2016_12_01_13_39_34_006.jpg, IMG/right_2016_12_01_13_39_34_006.jpg,0, 0.4283417,0, 30.04638
IMG/center_2016_12_01_13_39_34_107.jpg, IMG/left_2016_12_01_13_39_34_107.jpg, IMG/right_2016_12_01_13_39_34_107.jpg,0, 0.4379491,0, 30.04552
IMG/center_2016_12_01_13_39_34_207.jpg, IMG/left_2016_12_01_13_39_34_207.jpg, IMG/right_2016_12_01_13_39_34_207.jpg,0, 0.4571639,0, 30.0534
IMG/center_2016_12_01_13_39_34_309.jpg, IMG/left_2016_12_01_13_39_34_309.jpg, IMG/right_2016_12_01_13_39_34_309.jpg,0, 0.4955934,0, 30.06124
IMG/center_2016_12_01_13_39_34_412.jpg, IMG/left_2016_12_01_13_39_34_412.jpg, IMG/right_2016_12_01_13_39_34_412.jpg, 0.0617599, 0.5244156,0, 30.06953
IMG/center_2016_12_01_13_39_34_512.jpg, IMG/left_2016_12_01_13_39_34_512.jpg, IMG/right_2016_12_01_13_39_34_512.jpg, 0.07132844, 0.5244156,0, 30.06912
IMG/center_2016_12_01_13_39_34_614.jpg, IMG/left_2016_12_01_13_39_34_614.jpg, IMG/right_2016_12_01_13_39_34_614.jpg, 0.07132844, 0.5244156,0, 30.06944
IMG/center_2016_12_01_13_39_34_715.jpg, IMG/left_2016_12_01_13_39_34_715.jpg, IMG/right_2016_12_01_13_39_34_715.jpg, 0.07132844, 0.5244156,0, 30.0696
IMG/center_2016_12_01_13_39_34_815.jpg, IMG/left_2016_12_01_13_39_34_815.jpg, IMG/right_2016_12_01_13_39_34_815.jpg, 0.07132844, 0.5244156,0, 30.06971
IMG/center_2016_12_01_13_39_34_918.jpg, IMG/left_2016_12_01_13_39_34_918.jpg, IMG/right_2016_12_01_13_39_34_918.jpg, 0.07132844, 0.5244156,0, 30.06971
IMG/center_2016_12_01_13_39_35_021.jpg, IMG/left_2016_12_01_13_39_35_021.jpg, IMG/right_2016_12_01_13_39_35_021.jpg,0, 0.5244156,0, 30.06952
IMG/center_2016_12_01_13_39_35_123.jpg, IMG/left_2016_12_01_13_39_35_123.jpg, IMG/right_2016_12_01_13_39_35_123.jpg,0, 0.5340229,0, 30.07245
IMG/center_2016_12_01_13_39_35_224.jpg, IMG/left_2016_12_01_13_39_35_224.jpg, IMG/right_2016_12_01_13_39_35_224.jpg,0, 0.5340229,0, 30.07231
IMG/center_2016_12_01_13_39_35_324.jpg, IMG/left_2016_12_01_13_39_35_324.jpg, IMG/right_2016_12_01_13_39_35_324.jpg,0, 0.5436304,0, 30.07563
IMG/center_2016_12_01_13_39_35_433.jpg, IMG/left_2016_12_01_13_39_35_433.jpg, IMG/right_2016_12_01_13_39_35_433.jpg,0, 0.5436304,0, 30.07475
IMG/center_2016_12_01_13_39_35_534.jpg, IMG/left_2016_12_01_13_39_35_534.jpg, IMG/right_2016_12_01_13_39_35_534.jpg,0, 0.5436304,0, 30.07475
IMG/center_2016_12_01_13_39_35_635.jpg, IMG/left_2016_12_01_13_39_35_635.jpg, IMG/right_2016_12_01_13_39_35_635.jpg,0, 0.5436304,0, 30.07474
IMG/center_2016_12_01_13_39_35_738.jpg, IMG/left_2016_12_01_13_39_35_738.jpg, IMG/right_2016_12_01_13_39_35_738.jpg,0, 0.5436304,0, 30.07475
IMG/center_2016_12_01_13_39_35_838.jpg, IMG/left_2016_12_01_13_39_35_838.jpg, IMG/right_2016_12_01_13_39_35_838.jpg,0, 0.5532377,0, 30.07734
IMG/center_2016_12_01_13_39_35_939.jpg, IMG/left_2016_12_01_13_39_35_939.jpg, IMG/right_2016_12_01_13_39_35_939.jpg,0, 0.5820599,0, 30.08542
IMG/center_2016_12_01_13_39_36_040.jpg, IMG/left_2016_12_01_13_39_36_040.jpg, IMG/right_2016_12_01_13_39_36_040.jpg, 0.07132844, 0.6685264,0, 30.09566
IMG/center_2016_12_01_13_39_36_140.jpg, IMG/left_2016_12_01_13_39_36_140.jpg, IMG/right_2016_12_01_13_39_36_140.jpg, 0.4732068, 0.8606741,0, 30.10818
IMG/center_2016_12_01_13_39_36_240.jpg, IMG/left_2016_12_01_13_39_36_240.jpg, IMG/right_2016_12_01_13_39_36_240.jpg, 0.3488158, 0.8606741,0, 30.14867
IMG/center_2016_12_01_13_39_36_341.jpg, IMG/left_2016_12_01_13_39_36_341.jpg, IMG/right_2016_12_01_13_39_36_341.jpg, 0.05219137, 0.8606741,0, 30.15436
IMG/center_2016_12_01_13_39_36_442.jpg, IMG/left_2016_12_01_13_39_36_442.jpg, IMG/right_2016_12_01_13_39_36_442.jpg,0, 0.8606741,0, 30.15408
IMG/center_2016_12_01_13_39_36_542.jpg, IMG/left_2016_12_01_13_39_36_542.jpg, IMG/right_2016_12_01_13_39_36_542.jpg,0, 0.8606741,0, 30.15177
IMG/center_2016_12_01_13_39_36_645.jpg, IMG/left_2016_12_01_13_39_36_645.jpg, IMG/right_2016_12_01_13_39_36_645.jpg, -0.002791043, 0.8510667,0, 30.15262
IMG/center_2016_12_01_13_39_36_747.jpg, IMG/left_2016_12_01_13_39_36_747.jpg, IMG/right_2016_12_01_13_39_36_747.jpg, -0.04076847, 0.8510667,0, 30.15215
IMG/center_2016_12_01_13_39_36_853.jpg, IMG/left_2016_12_01_13_39_36_853.jpg, IMG/right_2016_12_01_13_39_36_853.jpg, -0.05026283, 0.8510667,0, 30.15227
IMG/center_2016_12_01_13_39_36_954.jpg, IMG/left_2016_12_01_13_39_36_954.jpg, IMG/right_2016_12_01_13_39_36_954.jpg, -0.08824026, 0.8510667,0, 30.1514
IMG/center_2016_12_01_13_39_37_056.jpg, IMG/left_2016_12_01_13_39_37_056.jpg, IMG/right_2016_12_01_13_39_37_056.jpg, -0.1831838, 0.8510667,0, 30.14683
IMG/center_2016_12_01_13_39_37_157.jpg, IMG/left_2016_12_01_13_39_37_157.jpg, IMG/right_2016_12_01_13_39_37_157.jpg, -0.1831838, 0.8606741,0, 30.15167
IMG/center_2016_12_01_13_39_37_260.jpg, IMG/left_2016_12_01_13_39_37_260.jpg, IMG/right_2016_12_01_13_39_37_260.jpg, -0.0787459, 0.8606741,0, 30.15584
IMG/center_2016_12_01_13_39_37_361.jpg, IMG/left_2016_12_01_13_39_37_361.jpg, IMG/right_2016_12_01_13_39_37_361.jpg,0, 0.8798888,0, 30.15915
IMG/center_2016_12_01_13_39_37_462.jpg, IMG/left_2016_12_01_13_39_37_462.jpg, IMG/right_2016_12_01_13_39_37_462.jpg, 0.0617599, 0.8798888,0, 30.15924
IMG/center_2016_12_01_13_39_37_563.jpg, IMG/left_2016_12_01_13_39_37_563.jpg, IMG/right_2016_12_01_13_39_37_563.jpg, 0.0617599, 0.8798888,0, 30.1592
IMG/center_2016_12_01_13_39_37_664.jpg, IMG/left_2016_12_01_13_39_37_664.jpg, IMG/right_2016_12_01_13_39_37_664.jpg, 0.05219137, 0.8798888,0, 30.15949
IMG/center_2016_12_01_13_39_37_764.jpg, IMG/left_2016_12_01_13_39_37_764.jpg, IMG/right_2016_12_01_13_39_37_764.jpg, 0.05219137, 0.8798888,0, 30.1596
IMG/center_2016_12_01_13_39_37_867.jpg, IMG/left_2016_12_01_13_39_37_867.jpg, IMG/right_2016_12_01_13_39_37_867.jpg, 0.1957194, 0.8991036,0, 30.1551
IMG/center_2016_12_01_13_39_37_967.jpg, IMG/left_2016_12_01_13_39_37_967.jpg, IMG/right_2016_12_01_13_39_37_967.jpg, 0.2818362, 0.9279258,0, 30.15903
IMG/center_2016_12_01_13_39_38_069.jpg, IMG/left_2016_12_01_13_39_38_069.jpg, IMG/right_2016_12_01_13_39_38_069.jpg, 0.224425, 0.9375331,0, 30.17088
IMG/center_2016_12_01_13_39_38_169.jpg, IMG/left_2016_12_01_13_39_38_169.jpg, IMG/right_2016_12_01_13_39_38_169.jpg, 0.0617599, 0.9375331,0, 30.17576
IMG/center_2016_12_01_13_39_38_270.jpg, IMG/left_2016_12_01_13_39_38_270.jpg, IMG/right_2016_12_01_13_39_38_270.jpg,0, 0.9375331,0, 30.17385
IMG/center_2016_12_01_13_39_38_371.jpg, IMG/left_2016_12_01_13_39_38_371.jpg, IMG/right_2016_12_01_13_39_38_371.jpg, -0.2211613, 0.9471405,0, 30.15909
IMG/center_2016_12_01_13_39_38_472.jpg, IMG/left_2016_12_01_13_39_38_472.jpg, IMG/right_2016_12_01_13_39_38_472.jpg, -0.2496443, 0.9471405,0, 30.16811
IMG/center_2016_12_01_13_39_38_574.jpg, IMG/left_2016_12_01_13_39_38_574.jpg, IMG/right_2016_12_01_13_39_38_574.jpg, -0.0787459, 0.9471405,0, 30.17723
IMG/center_2016_12_01_13_39_38_674.jpg, IMG/left_2016_12_01_13_39_38_674.jpg, IMG/right_2016_12_01_13_39_38_674.jpg, -0.0787459, 0.9471405,0, 30.17759
IMG/center_2016_12_01_13_39_38_774.jpg, IMG/left_2016_12_01_13_39_38_774.jpg, IMG/right_2016_12_01_13_39_38_774.jpg,0, 0.9471405,0, 30.17646
IMG/center_2016_12_01_13_39_38_876.jpg, IMG/left_2016_12_01_13_39_38_876.jpg, IMG/right_2016_12_01_13_39_38_876.jpg, 0.1478767, 0.9471405,0, 30.16895
IMG/center_2016_12_01_13_39_38_978.jpg, IMG/left_2016_12_01_13_39_38_978.jpg, IMG/right_2016_12_01_13_39_38_978.jpg, 0.1670138, 0.9471405,0, 30.17204
IMG/center_2016_12_01_13_39_39_080.jpg, IMG/left_2016_12_01_13_39_39_080.jpg, IMG/right_2016_12_01_13_39_39_080.jpg, 0.3009732, 0.9375331,0, 30.16118
IMG/center_2016_12_01_13_39_39_181.jpg, IMG/left_2016_12_01_13_39_39_181.jpg, IMG/right_2016_12_01_13_39_39_181.jpg, 0.3201102, 0.908711,0, 30.1575
IMG/center_2016_12_01_13_39_39_282.jpg, IMG/left_2016_12_01_13_39_39_282.jpg, IMG/right_2016_12_01_13_39_39_282.jpg, 0.3201102, 0.908711,0, 30.16167
IMG/center_2016_12_01_13_39_39_384.jpg, IMG/left_2016_12_01_13_39_39_384.jpg, IMG/right_2016_12_01_13_39_39_384.jpg,0, 0.908711,0, 30.16294
IMG/center_2016_12_01_13_39_39_484.jpg, IMG/left_2016_12_01_13_39_39_484.jpg, IMG/right_2016_12_01_13_39_39_484.jpg,0, 0.8894962,0, 30.16461
IMG/center_2016_12_01_13_39_39_587.jpg, IMG/left_2016_12_01_13_39_39_587.jpg, IMG/right_2016_12_01_13_39_39_587.jpg, -0.0787459, 0.8894962,0, 30.15932
IMG/center_2016_12_01_13_39_39_687.jpg, IMG/left_2016_12_01_13_39_39_687.jpg, IMG/right_2016_12_01_13_39_39_687.jpg, -0.05026283, 0.8894962,0, 30.16178
IMG/center_2016_12_01_13_39_39_789.jpg, IMG/left_2016_12_01_13_39_39_789.jpg, IMG/right_2016_12_01_13_39_39_789.jpg,0, 0.8894962,0, 30.16221
IMG/center_2016_12_01_13_39_39_889.jpg, IMG/left_2016_12_01_13_39_39_889.jpg, IMG/right_2016_12_01_13_39_39_889.jpg, 0.03305431, 0.8894962,0, 30.16191
IMG/center_2016_12_01_13_39_39_990.jpg, IMG/left_2016_12_01_13_39_39_990.jpg, IMG/right_2016_12_01_13_39_39_990.jpg, 0.04262284, 0.8894962,0, 30.1619
IMG/center_2016_12_01_13_39_40_092.jpg, IMG/left_2016_12_01_13_39_40_092.jpg, IMG/right_2016_12_01_13_39_40_092.jpg, 0.04262284, 0.8894962,0, 30.16213
IMG/center_2016_12_01_13_39_40_193.jpg, IMG/left_2016_12_01_13_39_40_193.jpg, IMG/right_2016_12_01_13_39_40_193.jpg, 0.04262284, 0.8894962,0, 30.1622
IMG/center_2016_12_01_13_39_40_294.jpg, IMG/left_2016_12_01_13_39_40_294.jpg, IMG/right_2016_12_01_13_39_40_294.jpg, 0.04262284, 0.8991036,0, 30.16539
IMG/center_2016_12_01_13_39_40_396.jpg, IMG/left_2016_12_01_13_39_40_396.jpg, IMG/right_2016_12_01_13_39_40_396.jpg, 0.0617599, 0.8991036,0, 30.16398
IMG/center_2016_12_01_13_39_40_496.jpg, IMG/left_2016_12_01_13_39_40_496.jpg, IMG/right_2016_12_01_13_39_40_496.jpg, 0.05219137, 0.8991036,0, 30.16463
IMG/center_2016_12_01_13_39_40_597.jpg, IMG/left_2016_12_01_13_39_40_597.jpg, IMG/right_2016_12_01_13_39_40_597.jpg,0, 0.8991036,0, 30.16441
IMG/center_2016_12_01_13_39_40_698.jpg, IMG/left_2016_12_01_13_39_40_698.jpg, IMG/right_2016_12_01_13_39_40_698.jpg,0, 0.8798888,0, 30.16252
IMG/center_2016_12_01_13_39_40_800.jpg, IMG/left_2016_12_01_13_39_40_800.jpg, IMG/right_2016_12_01_13_39_40_800.jpg, 0.07132844, 0.6973485,0, 30.12283
IMG/center_2016_12_01_13_39_40_902.jpg, IMG/left_2016_12_01_13_39_40_902.jpg, IMG/right_2016_12_01_13_39_40_902.jpg, 0.1765823, 0.6781337,0, 30.10345
IMG/center_2016_12_01_13_39_41_003.jpg, IMG/left_2016_12_01_13_39_41_003.jpg, IMG/right_2016_12_01_13_39_41_003.jpg, 0.1670138, 0.6877411,0, 30.10674
IMG/center_2016_12_01_13_39_41_104.jpg, IMG/left_2016_12_01_13_39_41_104.jpg, IMG/right_2016_12_01_13_39_41_104.jpg, 0.1670138, 0.6877411,0, 30.10994
IMG/center_2016_12_01_13_39_41_204.jpg, IMG/left_2016_12_01_13_39_41_204.jpg, IMG/right_2016_12_01_13_39_41_204.jpg, 0.1765823, 0.6877411,0, 30.10943
IMG/center_2016_12_01_13_39_41_307.jpg, IMG/left_2016_12_01_13_39_41_307.jpg, IMG/right_2016_12_01_13_39_41_307.jpg, 0.1670138, 0.6877411,0, 30.11028
IMG/center_2016_12_01_13_39_41_409.jpg, IMG/left_2016_12_01_13_39_41_409.jpg, IMG/right_2016_12_01_13_39_41_409.jpg, 0.1670138, 0.6877411,0, 30.11118
IMG/center_2016_12_01_13_39_41_511.jpg, IMG/left_2016_12_01_13_39_41_511.jpg, IMG/right_2016_12_01_13_39_41_511.jpg, 0.02348577, 0.6973485,0, 30.11156
IMG/center_2016_12_01_13_39_41_611.jpg, IMG/left_2016_12_01_13_39_41_611.jpg, IMG/right_2016_12_01_13_39_41_611.jpg,0, 0.8030298,0, 30.13778
IMG/center_2016_12_01_13_39_41_713.jpg, IMG/left_2016_12_01_13_39_41_713.jpg, IMG/right_2016_12_01_13_39_41_713.jpg,0, 0.8702815,0, 30.15557
IMG/center_2016_12_01_13_39_41_814.jpg, IMG/left_2016_12_01_13_39_41_814.jpg, IMG/right_2016_12_01_13_39_41_814.jpg,0, 0.908711,0, 30.1679
IMG/center_2016_12_01_13_39_41_915.jpg, IMG/left_2016_12_01_13_39_41_915.jpg, IMG/right_2016_12_01_13_39_41_915.jpg,0, 0.908711,0, 30.16717
IMG/center_2016_12_01_13_39_42_015.jpg, IMG/left_2016_12_01_13_39_42_015.jpg, IMG/right_2016_12_01_13_39_42_015.jpg,0, 0.908711,0, 30.16719
IMG/center_2016_12_01_13_39_42_117.jpg, IMG/left_2016_12_01_13_39_42_117.jpg, IMG/right_2016_12_01_13_39_42_117.jpg,0, 0.908711,0, 30.1672
IMG/center_2016_12_01_13_39_42_218.jpg, IMG/left_2016_12_01_13_39_42_218.jpg, IMG/right_2016_12_01_13_39_42_218.jpg,0, 0.908711,0, 30.16718
IMG/center_2016_12_01_13_39_42_319.jpg, IMG/left_2016_12_01_13_39_42_319.jpg, IMG/right_2016_12_01_13_39_42_319.jpg,0, 0.908711,0, 30.16719
IMG/center_2016_12_01_13_39_42_419.jpg, IMG/left_2016_12_01_13_39_42_419.jpg, IMG/right_2016_12_01_13_39_42_419.jpg, 0.004348711, 0.908711,0, 30.16727
IMG/center_2016_12_01_13_39_42_520.jpg, IMG/left_2016_12_01_13_39_42_520.jpg, IMG/right_2016_12_01_13_39_42_520.jpg, 0.1478767, 0.908711,0, 30.16147
IMG/center_2016_12_01_13_39_42_620.jpg, IMG/left_2016_12_01_13_39_42_620.jpg, IMG/right_2016_12_01_13_39_42_620.jpg, 0.3201102, 0.908711,0, 30.14857
IMG/center_2016_12_01_13_39_42_721.jpg, IMG/left_2016_12_01_13_39_42_721.jpg, IMG/right_2016_12_01_13_39_42_721.jpg, 0.3201102, 0.908711,0, 30.1582
IMG/center_2016_12_01_13_39_42_822.jpg, IMG/left_2016_12_01_13_39_42_822.jpg, IMG/right_2016_12_01_13_39_42_822.jpg, 0.2626991, 0.908711,0, 30.16641
IMG/center_2016_12_01_13_39_42_924.jpg, IMG/left_2016_12_01_13_39_42_924.jpg, IMG/right_2016_12_01_13_39_42_924.jpg,0, 0.908711,0, 30.16386
IMG/center_2016_12_01_13_39_43_025.jpg, IMG/left_2016_12_01_13_39_43_025.jpg, IMG/right_2016_12_01_13_39_43_025.jpg,0, 0.908711,0, 30.16686
IMG/center_2016_12_01_13_39_43_126.jpg, IMG/left_2016_12_01_13_39_43_126.jpg, IMG/right_2016_12_01_13_39_43_126.jpg,0, 0.908711,0, 30.16717
IMG/center_2016_12_01_13_39_43_229.jpg, IMG/left_2016_12_01_13_39_43_229.jpg, IMG/right_2016_12_01_13_39_43_229.jpg,0, 0.908711,0, 30.16717
IMG/center_2016_12_01_13_39_43_331.jpg, IMG/left_2016_12_01_13_39_43_331.jpg, IMG/right_2016_12_01_13_39_43_331.jpg,0, 0.908711,0, 30.16725
IMG/center_2016_12_01_13_39_43_432.jpg, IMG/left_2016_12_01_13_39_43_432.jpg, IMG/right_2016_12_01_13_39_43_432.jpg,0, 0.908711,0, 30.16721
IMG/center_2016_12_01_13_39_43_534.jpg, IMG/left_2016_12_01_13_39_43_534.jpg, IMG/right_2016_12_01_13_39_43_534.jpg,0, 0.908711,0, 30.16713
IMG/center_2016_12_01_13_39_43_637.jpg, IMG/left_2016_12_01_13_39_43_637.jpg, IMG/right_2016_12_01_13_39_43_637.jpg,0, 0.908711,0, 30.16718
IMG/center_2016_12_01_13_39_43_738.jpg, IMG/left_2016_12_01_13_39_43_738.jpg, IMG/right_2016_12_01_13_39_43_738.jpg,0, 0.908711,0, 30.16724
IMG/center_2016_12_01_13_39_43_840.jpg, IMG/left_2016_12_01_13_39_43_840.jpg, IMG/right_2016_12_01_13_39_43_840.jpg,0, 0.908711,0, 30.16722
IMG/center_2016_12_01_13_39_43_941.jpg, IMG/left_2016_12_01_13_39_43_941.jpg, IMG/right_2016_12_01_13_39_43_941.jpg,0, 0.908711,0, 30.16717
IMG/center_2016_12_01_13_39_44_043.jpg, IMG/left_2016_12_01_13_39_44_043.jpg, IMG/right_2016_12_01_13_39_44_043.jpg, 0.1287396, 0.8991036,0, 30.16132
IMG/center_2016_12_01_13_39_44_146.jpg, IMG/left_2016_12_01_13_39_44_146.jpg, IMG/right_2016_12_01_13_39_44_146.jpg, 0.1287396, 0.8991036,0, 30.16303
IMG/center_2016_12_01_13_39_44_248.jpg, IMG/left_2016_12_01_13_39_44_248.jpg, IMG/right_2016_12_01_13_39_44_248.jpg, 0.07132844, 0.8991036,0, 30.16513
IMG/center_2016_12_01_13_39_44_349.jpg, IMG/left_2016_12_01_13_39_44_349.jpg, IMG/right_2016_12_01_13_39_44_349.jpg,0, 0.8991036,0, 30.1643
IMG/center_2016_12_01_13_39_44_451.jpg, IMG/left_2016_12_01_13_39_44_451.jpg, IMG/right_2016_12_01_13_39_44_451.jpg,0, 0.8991036,0, 30.1647
